gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.26785579323768616,0.49978548288345337,3.0398140893339587e-07","0.3029734492301941,0.5164819359779358,-0.009475338272750378","0.33675774931907654,0.5171935558319092,-0.011922180652618408","0.362421452999115,0.5083754658699036,-0.014533436857163906","0.38171499967575073,0.49580156803131104,-0.016634412109851837","0.3434174954891205,0.42301657795906067,0.0028336604591459036","0.3709861636161804,0.4007289409637451,-0.003876426722854376","0.3874455988407135,0.39458367228507996,-0.01134719979017973","0.40200501680374146,0.39039215445518494,-0.016190139576792717","0.33193135261535645,0.395010381937027,0.0016510592540726066","0.3601350486278534,0.3564988970756531,-0.002641859231516719","0.37964382767677307,0.337863564491272,-0.008718593046069145","0.39623457193374634,0.3244577646255493,-0.012855065055191517","0.31589725613594055,0.3805847465991974,-0.001981210894882679","0.3323662579059601,0.33562660217285156,-0.00795662123709917","0.3464876115322113,0.3150085210800171,-0.013391573913395405","0.36097031831741333,0.3013688325881958,-0.016718830913305283","0.2958102226257324,0.3761691153049469,-0.006917533464729786","0.3060205578804016,0.34271180629730225,-0.012461697682738304","0.3160712718963623,0.3260686993598938,-0.014509310945868492","0.3280138075351715,0.3152463734149933,-0.015397780574858189"
0.75,"0.26253512501716614,0.48847031593322754,3.3673111943244294e-07","0.29601675271987915,0.49840760231018066,-0.010087729431688786","0.3295946717262268,0.4886524975299835,-0.013385730795562267","0.35697197914123535,0.4769643545150757,-0.01709609664976597","0.3766716718673706,0.46346360445022583,-0.020239749923348427","0.33549395203590393,0.3992658257484436,0.004113875329494476","0.3620895743370056,0.3751271665096283,-0.0017198423156514764","0.3773834705352783,0.36805254220962524,-0.009104153141379356","0.3904185891151428,0.362576961517334,-0.014057236723601818","0.323291152715683,0.3735414147377014,0.0030746569391340017","0.35012713074684143,0.33301109075546265,-0.0001292909000767395","0.3678469657897949,0.31154143810272217,-0.006626255810260773","0.3824859857559204,0.2958734631538391,-0.011253243312239647","0.30682826042175293,0.36022794246673584,-0.0004871799028478563","0.3220398426055908,0.31183040142059326,-0.005445994436740875","0.3348184823989868,0.28791874647140503,-0.011025573126971722","0.3468444049358368,0.2730022072792053,-0.014672414399683475","0.28732866048812866,0.3580494523048401,-0.005487535614520311","0.29822471737861633,0.3230360448360443,-0.00971742533147335","0.3068762421607971,0.3064786195755005,-0.011107971891760826","0.3160753548145294,0.2972387969493866,-0.01173422671854496"
0.75,"0.2583076059818268,0.4764968454837799,2.974151982471085e-07","0.2932088375091553,0.4774160087108612,-0.008813795633614063","0.3250916600227356,0.4587339162826538,-0.011071683838963509","0.3497241139411926,0.43819719552993774,-0.0140253696590662","0.36772140860557556,0.4171127378940582,-0.016459407284855843","0.3251245617866516,0.37202757596969604,0.002942236140370369","0.34989672899246216,0.33469074964523315,-0.005383860785514116","0.36488550901412964,0.32518520951271057,-0.013646678999066353","0.3776530921459198,0.3227752149105072,-0.01891697756946087","0.3109015226364136,0.35014206171035767,0.0008690945105627179","0.33290350437164307,0.2991248667240143,-0.004820525646209717","0.34847813844680786,0.2726607918739319,-0.012642827816307545","0.3622841238975525,0.25456351041793823,-0.018363988026976585","0.2934417724609375,0.34129369258880615,-0.0037402657326310873","0.3053118586540222,0.28834468126296997,-0.010944928973913193","0.31466418504714966,0.2579335570335388,-0.017703033983707428","0.32541897892951965,0.23686249554157257,-0.02223757654428482","0.2734874486923218,0.34289392828941345,-0.009606062434613705","0.2810247242450714,0.3061080873012543,-0.016148632392287254","0.28802305459976196,0.28328102827072144,-0.019572505727410316","0.2976880967617035,0.2652776837348938,-0.021715806797146797"
0.75,"0.24974825978279114,0.4636712074279785,2.670413721261866e-07","0.28495073318481445,0.4588663578033447,-0.010211179964244366","0.31602078676223755,0.4348316788673401,-0.011626130901277065","0.33923572301864624,0.40813371539115906,-0.013099747709929943","0.355611115694046,0.3831324279308319,-0.01391566637903452","0.31260254979133606,0.351164311170578,0.005440313369035721","0.33215680718421936,0.31531405448913574,0.0005062271957285702","0.34390661120414734,0.29391276836395264,-0.005882608238607645","0.35412949323654175,0.27513137459754944,-0.010506638325750828","0.29707998037338257,0.32890570163726807,0.004515306558459997","0.3151860535144806,0.27494001388549805,0.0010696111712604761","0.3280673325061798,0.24468237161636353,-0.004749968182295561","0.3391835689544678,0.22168594598770142,-0.008745195344090462","0.27880755066871643,0.321647584438324,0.0008822200470604002","0.2875136733055115,0.2668246626853943,-0.0053184437565505505","0.2958870232105255,0.2358652949333191,-0.011124476790428162","0.3054417073726654,0.21209768950939178,-0.014590087346732616","0.2584732472896576,0.3263891637325287,-0.004173504188656807","0.26332202553749084,0.2873857617378235,-0.010548488236963749","0.26889488101005554,0.261965811252594,-0.013683954253792763","0.2771216034889221,0.23989231884479523,-0.015327952802181244"
0.75,"0.2407330870628357,0.45972126722335815,2.3332741250214895e-07","0.2757980227470398,0.447294682264328,-0.007850667461752892","0.30364924669265747,0.41804859042167664,-0.009169499389827251","0.32415279746055603,0.387112557888031,-0.01100341510027647","0.3380807042121887,0.3601870834827423,-0.012763220816850662","0.2969108521938324,0.33987361192703247,0.0025434265844523907","0.3137664198875427,0.29771798849105835,-0.0034999188501387835","0.32351887226104736,0.2755791246891022,-0.010259325616061687","0.33176347613334656,0.2536872923374176,-0.01525900699198246","0.280038982629776,0.32117873430252075,0.0001660692651057616","0.29637524485588074,0.2655520737171173,-0.0052229552529752254","0.3061507046222687,0.23199398815631866,-0.012739624828100204","0.31355446577072144,0.20253771543502808,-0.018168073147535324","0.2604667544364929,0.3173046112060547,-0.0042160674929618835","0.2653895318508148,0.2615280747413635,-0.011392608284950256","0.27018171548843384,0.2262190282344818,-0.018020981922745705","0.2758064568042755,0.19553403556346893,-0.022343680262565613","0.23874761164188385,0.32481348514556885,-0.009581387974321842","0.2420312464237213,0.28252434730529785,-0.016285857185721397","0.246334508061409,0.25586405396461487,-0.019420746713876724","0.2525792121887207,0.23104381561279297,-0.02130150981247425"
0.75,"0.2310594767332077,0.45876866579055786,2.4061495196292526e-07","0.26612427830696106,0.4425465166568756,-0.010770644061267376","0.29375502467155457,0.4051242172718048,-0.01245316956192255","0.3136041760444641,0.36810606718063354,-0.013931628316640854","0.3257940709590912,0.33665889501571655,-0.01504980307072401","0.2786574065685272,0.33251574635505676,1.1001629900420085e-05","0.29660269618034363,0.28902655839920044,-0.006259645335376263","0.306277334690094,0.2638521194458008,-0.012869732454419136","0.3132901191711426,0.24007472395896912,-0.017514033243060112","0.2605927884578705,0.3156408369541168,-0.00030885194428265095","0.2744421362876892,0.25779467821121216,-0.005466635338962078","0.284019410610199,0.2234986573457718,-0.01211512740701437","0.2913039028644562,0.19347435235977173,-0.01685400679707527","0.24114350974559784,0.3131434917449951,-0.002947424305602908","0.24345527589321136,0.2566449046134949,-0.009838740341365337","0.24760986864566803,0.22260189056396484,-0.016079368069767952","0.25224408507347107,0.19337134063243866,-0.019980940967798233","0.22132305800914764,0.3222638964653015,-0.006869685836136341","0.21887418627738953,0.2757638990879059,-0.013922112062573433","0.21845272183418274,0.24427521228790283,-0.01769401691854","0.21986427903175354,0.21515591442584991,-0.019792616367340088"
0.75,"0.22299465537071228,0.46820783615112305,2.491470070253854e-07","0.25708138942718506,0.44684433937072754,-0.010454816743731499","0.28180593252182007,0.40372607111930847,-0.011292172595858574","0.30136412382125854,0.36136871576309204,-0.012044980190694332","0.3131157159805298,0.3263598382472992,-0.012529624626040459","0.2632894217967987,0.33514517545700073,0.0031190982554107904","0.2774370312690735,0.28706374764442444,-0.0012928149662911892","0.28536927700042725,0.26022037863731384,-0.006867730058729649","0.29135751724243164,0.23398926854133606,-0.011304222047328949","0.245111346244812,0.32012471556663513,0.0027871078345924616","0.25507891178131104,0.25877487659454346,-0.0009804189903661609","0.2622668743133545,0.22188323736190796,-0.007586387451738119","0.26714155077934265,0.18951240181922913,-0.012524326331913471","0.2267325520515442,0.32076966762542725,4.976124728273135e-06","0.22475947439670563,0.2629878520965576,-0.00644473172724247","0.22389182448387146,0.22618556022644043,-0.013738025911152363","0.22403591871261597,0.19312317669391632,-0.018626701086759567","0.20860853791236877,0.33338963985443115,-0.003965187352150679","0.20673340559005737,0.2893909513950348,-0.010708797723054886","0.20611721277236938,0.2601618468761444,-0.015049602836370468","0.207474023103714,0.23124843835830688,-0.017967278137803078"
0.75,"0.22096112370491028,0.47445645928382874,2.430307119993813e-07","0.25359684228897095,0.4485531747341156,-0.010751810856163502","0.2778588831424713,0.40145495533943176,-0.012341129593551159","0.2956748902797699,0.35777294635772705,-0.013653310015797615","0.30807697772979736,0.3239220380783081,-0.01476482767611742","0.2557966113090515,0.3384251594543457,0.0005764522938989103","0.26941415667533875,0.2889463007450104,-0.005275741685181856","0.27698373794555664,0.25901323556900024,-0.011702067218720913","0.28325074911117554,0.23226648569107056,-0.01646777242422104","0.23711980879306793,0.3254838287830353,0.00047530487063340843","0.24473808705806732,0.2634061872959137,-0.004147421568632126","0.2514706552028656,0.22504645586013794,-0.010492214001715183","0.25685200095176697,0.1927681714296341,-0.015163449570536613","0.21897320449352264,0.3272729218006134,-0.0019702925346791744","0.2167377471923828,0.27035510540008545,-0.008293128572404385","0.21783922612667084,0.2344854772090912,-0.014661135151982307","0.22017532587051392,0.20321758091449738,-0.019007867202162743","0.20185959339141846,0.3405194878578186,-0.005686045624315739","0.1993822306394577,0.29857468605041504,-0.012029382400214672","0.19887548685073853,0.27083054184913635,-0.015520267188549042","0.20012906193733215,0.24418675899505615,-0.017817171290516853"
0.75,"0.2194625437259674,0.4810582995414734,2.61894172126631e-07","0.2508258521556854,0.45421352982521057,-0.012152829207479954","0.27386876940727234,0.40526843070983887,-0.014298584312200546","0.28936320543289185,0.35904088616371155,-0.015867197886109352","0.3016260862350464,0.324510782957077,-0.01701044850051403","0.25074997544288635,0.34148672223091125,0.0005930652841925621","0.26270103454589844,0.290882408618927,-0.005198380444198847","0.26942890882492065,0.2606169581413269,-0.011849419213831425","0.27496153116226196,0.23360905051231384,-0.016735535115003586","0.2314537614583969,0.3305291533470154,0.001094100414775312","0.23709701001644135,0.26804500818252563,-0.003625324694439769","0.24337360262870789,0.22824865579605103,-0.01025930792093277","0.24861983954906464,0.19417579472064972,-0.015003242529928684","0.21335220336914062,0.3339802324771881,-0.0009133277926594019","0.20927433669567108,0.2775617241859436,-0.007510406896471977","0.21076571941375732,0.24139158427715302,-0.014085222966969013","0.21361134946346283,0.20946036279201508,-0.018322469666600227","0.19636397063732147,0.3484506607055664,-0.004304657690227032","0.19207167625427246,0.3059168756008148,-0.010786391794681549","0.1914566457271576,0.27806735038757324,-0.01419492345303297","0.1931125968694687,0.25120654702186584,-0.016254154965281487"
0.75,"0.21692785620689392,0.49063926935195923,2.3675308113979554e-07","0.24655936658382416,0.45968297123908997,-0.0114519651979208","0.2669086456298828,0.40966543555259705,-0.013524355366826057","0.280852347612381,0.3620123565196991,-0.015220090746879578","0.2899784445762634,0.32611897587776184,-0.01667289063334465","0.2404656708240509,0.34850651025772095,0.00012873741798102856","0.250237375497818,0.29625368118286133,-0.006083872634917498","0.2560381293296814,0.26533398032188416,-0.01299226377159357","0.26074957847595215,0.237589031457901,-0.018054096028208733","0.22111386060714722,0.33949682116508484,0.0002675069554243237","0.22444622218608856,0.2757345139980316,-0.004663671366870403","0.2268737107515335,0.2353614866733551,-0.011763254180550575","0.22854332625865936,0.20076808333396912,-0.01688508875668049","0.20341706275939941,0.3449324667453766,-0.0018804703140631318","0.19838224351406097,0.2875892221927643,-0.008197844959795475","0.19832155108451843,0.25088751316070557,-0.014735258184373379","0.19971883296966553,0.2187069058418274,-0.01915268786251545","0.1870802789926529,0.3618530035018921,-0.005355691537261009","0.18044565618038177,0.32090258598327637,-0.011616791598498821","0.17798709869384766,0.293183833360672,-0.015024883672595024","0.1778799593448639,0.267151802778244,-0.01710398681461811"
0.75,"0.21251386404037476,0.5039055347442627,2.6787620299728587e-07","0.24234479665756226,0.4696989357471466,-0.010967622511088848","0.26045989990234375,0.41570281982421875,-0.012936416082084179","0.27268317341804504,0.3668266832828522,-0.014251690357923508","0.2813046872615814,0.33067625761032104,-0.01513095386326313","0.23104998469352722,0.35950079560279846,-0.0015353397466242313","0.23934204876422882,0.30328264832496643,-0.007175751496106386","0.2439965009689331,0.2719578742980957,-0.012930900789797306","0.247282937169075,0.24391403794288635,-0.016932861879467964","0.21070115268230438,0.3525678515434265,-0.0008437372162006795","0.21391046047210693,0.2867606580257416,-0.005276754032820463","0.21679505705833435,0.24495944380760193,-0.011113228276371956","0.21857622265815735,0.20986202359199524,-0.015136956237256527","0.19237041473388672,0.3594319522380829,-0.0021681608632206917","0.18448519706726074,0.3033129870891571,-0.00782016385346651","0.1829669177532196,0.2680848240852356,-0.013222062028944492","0.18291525542736053,0.23870894312858582,-0.01664426550269127","0.17652834951877594,0.3772538900375366,-0.004678945988416672","0.1682291030883789,0.3357265293598175,-0.009847709909081459","0.1648300737142563,0.3083701431751251,-0.012185557745397091","0.16369503736495972,0.28322097659111023,-0.013415166176855564"
0.75,"0.2104181945323944,0.5172187089920044,2.6966492328028835e-07","0.23919574916362762,0.48052841424942017,-0.010982048697769642","0.25653600692749023,0.42451155185699463,-0.012357574887573719","0.26655903458595276,0.3756140172481537,-0.013224700465798378","0.2740131616592407,0.33948609232902527,-0.013792221434414387","0.2259284108877182,0.3693053126335144,0.0008755134767852724","0.23334984481334686,0.31520649790763855,-0.004913309123367071","0.23805871605873108,0.2839915156364441,-0.011579376645386219","0.2412048727273941,0.2547827661037445,-0.016311943531036377","0.20570772886276245,0.36441946029663086,0.0012635354651138186","0.20722927153110504,0.29953551292419434,-0.0029390163253992796","0.2088668942451477,0.2578902840614319,-0.009045232087373734","0.20935982465744019,0.22311151027679443,-0.01326145138591528","0.18752388656139374,0.37352046370506287,-0.0006530826794914901","0.17731091380119324,0.31872960925102234,-0.006526900455355644","0.1742318868637085,0.28364476561546326,-0.012004174292087555","0.17294135689735413,0.2529817819595337,-0.01535832043737173","0.1713416576385498,0.39375025033950806,-0.0038561744149774313","0.16218966245651245,0.35266369581222534,-0.009277727454900742","0.15866251289844513,0.3251047134399414,-0.011393948458135128","0.1577790379524231,0.29829141497612,-0.012442555278539658"
