gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.2804839611053467,0.5316274762153625,1.0567477204403986e-07","0.28715887665748596,0.5082132816314697,-0.009884554892778397","0.2919332683086395,0.4810064733028412,-0.013541524298489094","0.29196491837501526,0.45547041296958923,-0.016210654750466347","0.2850002944469452,0.43728500604629517,-0.018198877573013306","0.2751687467098236,0.45172634720802307,-0.0031400735024362803","0.270160973072052,0.4238479733467102,-0.00867594312876463","0.2634837329387665,0.4149336516857147,-0.013929865323007107","0.25652411580085754,0.412079393863678,-0.016863234341144562","0.26662278175354004,0.45789530873298645,-0.0008483256679028273","0.25997138023376465,0.42934343218803406,-0.0044096424244344234","0.2522987127304077,0.4182652235031128,-0.008259180933237076","0.24468867480754852,0.4127350449562073,-0.010622250847518444","0.25975972414016724,0.4705232083797455,-0.00018284801626577973","0.24954164028167725,0.4532701075077057,-0.0031854938715696335","0.24165700376033783,0.4429948031902313,-0.005645145662128925","0.23473107814788818,0.4357615113258362,-0.007215253077447414","0.2542686462402344,0.487770676612854,-0.0006723592523485422","0.24520963430404663,0.4771481454372406,-0.0031594913452863693","0.2381160855293274,0.4695171117782593,-0.004252395126968622","0.2315477728843689,0.4623362421989441,-0.004714818671345711"
0.75,"0.2771880328655243,0.5123974084854126,1.1908195318710568e-07","0.2836700975894928,0.48506200313568115,-0.007885800674557686","0.2875403165817261,0.4572078585624695,-0.009952341206371784","0.28724730014801025,0.43153780698776245,-0.011355551891028881","0.2808520495891571,0.41396626830101013,-0.01214690413326025","0.2722894847393036,0.42881274223327637,0.0020280766766518354","0.26783227920532227,0.40212729573249817,-0.0012110922252759337","0.26139035820961,0.3918764591217041,-0.005686047486960888","0.2548157274723053,0.3865918815135956,-0.008526023477315903","0.2631824016571045,0.43423542380332947,0.003969118464738131","0.2562570869922638,0.40808239579200745,0.00249031581915915","0.2493821084499359,0.3957318067550659,-0.0013661388074979186","0.24237167835235596,0.3869723677635193,-0.004162011668086052","0.25560516119003296,0.4466365575790405,0.0043290057219564915","0.2459581345319748,0.42933037877082825,0.0029618905391544104","0.23889809846878052,0.41785985231399536,3.683624527184293e-05","0.23255911469459534,0.40826889872550964,-0.0022927385289222","0.2501991093158722,0.46367594599723816,0.003676690859720111","0.24158994853496552,0.45400211215019226,0.0023484022822231054","0.23524414002895355,0.446391761302948,0.0012221586657688022","0.22966448962688446,0.43805408477783203,0.00043358662514947355"
0.75,"0.27317529916763306,0.4997752904891968,8.378385984997294e-08","0.2811322510242462,0.4760975241661072,-0.007619622629135847","0.2865432798862457,0.4480443298816681,-0.010272515006363392","0.2872122526168823,0.42281776666641235,-0.012364733964204788","0.28161221742630005,0.4056825339794159,-0.014061692170798779","0.2717069685459137,0.41964849829673767,-0.0016903480282053351","0.2681736648082733,0.3921123743057251,-0.006924123503267765","0.26195165514945984,0.3824591338634491,-0.0121143888682127","0.25512436032295227,0.3786379396915436,-0.015115388669073582","0.26243630051612854,0.4245918393135071,-0.0005890397005714476","0.2563270926475525,0.39588767290115356,-0.0040680947713553905","0.24947020411491394,0.38352876901626587,-0.008050010539591312","0.2422948032617569,0.3764275312423706,-0.01059942040592432","0.2547672986984253,0.4363122582435608,-0.0008552810177206993","0.24503640830516815,0.4176676869392395,-0.0038409337867051363","0.23805812001228333,0.40722501277923584,-0.006275881081819534","0.23180876672267914,0.39899948239326477,-0.007869856432080269","0.24840612709522247,0.45343947410583496,-0.0020374711602926254","0.23964789509773254,0.44196033477783203,-0.0043159350752830505","0.2337903082370758,0.43413257598876953,-0.0050262268632650375","0.2284235805273056,0.4262952208518982,-0.005305529106408358"
0.75,"0.2718760669231415,0.4817062318325043,9.117773913658311e-08","0.28000810742378235,0.45871657133102417,-0.007768287323415279","0.28590014576911926,0.42985886335372925,-0.009958982467651367","0.2866365909576416,0.4039618968963623,-0.011445106007158756","0.28048527240753174,0.3866226077079773,-0.012477443553507328","0.27182942628860474,0.39981362223625183,-0.0015260768122971058","0.26811912655830383,0.37193313241004944,-0.006165557540953159","0.26180171966552734,0.36228153109550476,-0.010917487554252148","0.2552343010902405,0.3576434254646301,-0.01372380368411541","0.2625737488269806,0.40484222769737244,-0.00011470702884253114","0.25631698966026306,0.3770550787448883,-0.0029540620744228363","0.24945546686649323,0.3646431565284729,-0.00678782956674695","0.24266862869262695,0.3569891154766083,-0.00933083239942789","0.25488489866256714,0.4169972240924835,-5.0743776228046045e-05","0.2448604255914688,0.39851465821266174,-0.002667872468009591","0.23792366683483124,0.3874438405036926,-0.005201344843953848","0.23187977075576782,0.3780674338340759,-0.006962654646486044","0.2485870122909546,0.43423277139663696,-0.0009041072335094213","0.23956002295017242,0.42263683676719666,-0.003282638732343912","0.23353351652622223,0.4148610532283783,-0.004246540833264589","0.22844773530960083,0.4062502682209015,-0.004652140662074089"
0.75,"0.27084892988204956,0.46201860904693604,9.008927293052693e-08","0.27946528792381287,0.438738077878952,-0.007251381408423185","0.28642868995666504,0.41164252161979675,-0.009628641419112682","0.2883777916431427,0.38666656613349915,-0.011550633236765862","0.28343290090560913,0.3687931299209595,-0.013127172365784645","0.2728339433670044,0.3817980885505676,-0.0012299071531742811","0.26998934149742126,0.3539178669452667,-0.006216592155396938","0.2641953229904175,0.3430749177932739,-0.011280001141130924","0.2578340470790863,0.3370598554611206,-0.014344003982841969","0.26362743973731995,0.3861077129840851,-0.00029099202947691083","0.258334755897522,0.35789579153060913,-0.0037713830824941397","0.2520178258419037,0.3445875346660614,-0.008140587247908115","0.2454960197210312,0.33546558022499084,-0.011037137359380722","0.25579291582107544,0.39740708470344543,-0.0006501344032585621","0.24615204334259033,0.3778073191642761,-0.0037879724986851215","0.23937563598155975,0.3661203682422638,-0.006661916617304087","0.2335151880979538,0.35618507862091064,-0.008626919239759445","0.2494792938232422,0.4139648675918579,-0.0018754869233816862","0.24067746102809906,0.40199151635169983,-0.004579111468046904","0.23471054434776306,0.3936382532119751,-0.005780885927379131","0.22958967089653015,0.38455942273139954,-0.006378768477588892"
0.75,"0.2719001770019531,0.4433027505874634,9.836924874662145e-08","0.28153735399246216,0.4208539128303528,-0.008124735206365585","0.2896689474582672,0.3951238691806793,-0.011165039613842964","0.29157906770706177,0.3704149127006531,-0.013627618551254272","0.2874467968940735,0.3506850600242615,-0.015781743451952934","0.2758200168609619,0.36440572142601013,-0.002632390707731247","0.2742898762226105,0.3363536596298218,-0.008337803184986115","0.2690633535385132,0.3245082199573517,-0.01375474501401186","0.26322105526924133,0.3181394338607788,-0.016986500471830368","0.2663874626159668,0.36781585216522217,-0.001565561513416469","0.26205047965049744,0.3389228880405426,-0.005654741078615189","0.2564527988433838,0.3250393867492676,-0.010263674892485142","0.25060874223709106,0.31559228897094727,-0.013295304961502552","0.25826844573020935,0.37837231159210205,-0.0018519326113164425","0.24933479726314545,0.35736319422721863,-0.00572656374424696","0.24313984811306,0.34484559297561646,-0.008781429380178452","0.2378673255443573,0.3343053460121155,-0.010772179812192917","0.2514343559741974,0.39458125829696655,-0.003024045843631029","0.24257253110408783,0.3815004825592041,-0.00651676207780838","0.23697856068611145,0.37218695878982544,-0.007986827753484249","0.23229475319385529,0.36211836338043213,-0.008658980019390583"
0.75,"0.2756061851978302,0.4257483184337616,8.789347560878014e-08","0.2867542803287506,0.4048595130443573,-0.0063197729177773","0.29565826058387756,0.3795900046825409,-0.008366296999156475","0.2986409664154053,0.3554115295410156,-0.010173005051910877","0.29533839225769043,0.3367760181427002,-0.011707957834005356","0.2818545997142792,0.34845244884490967,-0.0013300791615620255","0.2812035381793976,0.3199462592601776,-0.006360968574881554","0.2765284478664398,0.30794620513916016,-0.010950780473649502","0.27085039019584656,0.30096131563186646,-0.013577371835708618","0.27242472767829895,0.35112857818603516,-0.0009418554254807532","0.26944342255592346,0.32216328382492065,-0.004544319584965706","0.26404625177383423,0.307602196931839,-0.008363179862499237","0.2580674886703491,0.2968504726886749,-0.010739883407950401","0.26388412714004517,0.3608749508857727,-0.0017621517181396484","0.255480021238327,0.33963701128959656,-0.005346865858882666","0.2497280091047287,0.32691100239753723,-0.007938005961477757","0.24472495913505554,0.3159730136394501,-0.009445137344300747","0.2559069097042084,0.37609249353408813,-0.0033074342645704746","0.24740736186504364,0.36220258474349976,-0.006542293354868889","0.2421492040157318,0.3522636294364929,-0.007759958039969206","0.23789653182029724,0.34196019172668457,-0.008148828521370888"
0.75,"0.28241458535194397,0.41315630078315735,8.863776912448884e-08","0.29476699233055115,0.39266452193260193,-0.005937417037785053","0.3044911026954651,0.36775609850883484,-0.007845996879041195","0.30791711807250977,0.34379804134368896,-0.009650184772908688","0.3047010600566864,0.3247932493686676,-0.011164912022650242","0.2900274693965912,0.33664470911026,-0.0010426078224554658","0.2899991273880005,0.30705446004867554,-0.006107491906732321","0.2855460047721863,0.29524677991867065,-0.010581419803202152","0.28002578020095825,0.28946515917778015,-0.013019382953643799","0.2801438570022583,0.3387227952480316,-0.0008548033656552434","0.2776511311531067,0.3085702359676361,-0.004417766816914082","0.2728784382343292,0.29330509901046753,-0.008122364990413189","0.2673044502735138,0.28208380937576294,-0.01035283226519823","0.27103766798973083,0.34788164496421814,-0.0018640096532180905","0.26282423734664917,0.32487720251083374,-0.00540913688018918","0.25773295760154724,0.3109097480773926,-0.00788411870598793","0.2534072995185852,0.29920434951782227,-0.009304455481469631","0.26265618205070496,0.36248546838760376,-0.003560869488865137","0.2544761896133423,0.34729525446891785,-0.006647276226431131","0.24982218444347382,0.3364374041557312,-0.007684965617954731","0.24632678925991058,0.32559990882873535,-0.00795387290418148"
0.75,"0.29423290491104126,0.404952734708786,9.176478243944075e-08","0.3082584738731384,0.38356825709342957,-0.0055668349377810955","0.31870874762535095,0.35971033573150635,-0.007239401340484619","0.32276004552841187,0.33600571751594543,-0.008953782729804516","0.32253625988960266,0.3168773055076599,-0.010397186502814293","0.3042356073856354,0.3276732861995697,0.00043092065607197583","0.3050778806209564,0.29852187633514404,-0.004021672531962395","0.30203476548194885,0.28575026988983154,-0.00836183037608862","0.29776251316070557,0.27843084931373596,-0.010824781842529774","0.2939436435699463,0.3286011219024658,0.0004917513579130173","0.29120856523513794,0.29805585741996765,-0.002145174192264676","0.2880837917327881,0.2815594971179962,-0.005864941049367189","0.28408560156822205,0.2695404291152954,-0.008423189632594585","0.2846163809299469,0.3364716172218323,-0.000682544894516468","0.27719423174858093,0.3129062056541443,-0.0033910737838596106","0.27287647128105164,0.29806020855903625,-0.006108884699642658","0.2692616283893585,0.2858434319496155,-0.007958386093378067","0.27574893832206726,0.3500765562057495,-0.0025524874217808247","0.2678103446960449,0.33405801653862,-0.005025600548833609","0.2636100947856903,0.3227064609527588,-0.0060167270712554455","0.2604280412197113,0.3112180531024933,-0.006399958394467831"
0.75,"0.3043077886104584,0.40194380283355713,8.712256516218986e-08","0.31957557797431946,0.3822269141674042,-0.004956851247698069","0.3311150074005127,0.36028578877449036,-0.006414527073502541","0.33610692620277405,0.3370495140552521,-0.008063670247793198","0.3340808153152466,0.31839388608932495,-0.009632648900151253","0.31548529863357544,0.3272009491920471,0.0002381848607910797","0.31733179092407227,0.2984216809272766,-0.0038904971443116665","0.3146032392978668,0.2846367359161377,-0.00800893735140562","0.31024375557899475,0.2757839858531952,-0.010492084547877312","0.30466604232788086,0.3275519013404846,-0.0001142579349107109","0.3031233251094818,0.2978779375553131,-0.0028485278598964214","0.3001524806022644,0.28094425797462463,-0.006457135546952486","0.2959800660610199,0.2680923342704773,-0.008970869705080986","0.29464077949523926,0.33489182591438293,-0.0015881630824878812","0.28762394189834595,0.3102688789367676,-0.004287448711693287","0.2836441099643707,0.29497867822647095,-0.006841000635176897","0.28012678027153015,0.2815398871898651,-0.008692614734172821","0.2851344347000122,0.34747931361198425,-0.0037188250571489334","0.27772730588912964,0.3308284282684326,-0.006282690446823835","0.27403128147125244,0.31909865140914917,-0.00733409496024251","0.27145785093307495,0.3072751760482788,-0.007869127206504345"
0.75,"0.3083118796348572,0.40299397706985474,1.0577206666084749e-07","0.3238840401172638,0.38487234711647034,-0.006318767089396715","0.33563438057899475,0.362071692943573,-0.008284994401037693","0.34095150232315063,0.33895549178123474,-0.0100303515791893","0.34024596214294434,0.31950321793556213,-0.011523674242198467","0.3195165693759918,0.3273516297340393,-0.0006966212531551719","0.3223804235458374,0.2996690273284912,-0.004942750092595816","0.3203868567943573,0.28617048263549805,-0.009245237335562706","0.316721111536026,0.2778232991695404,-0.011816387996077538","0.30876338481903076,0.3270813524723053,-0.000332493131281808","0.3076120615005493,0.2973872125148773,-0.0031372318044304848","0.30506014823913574,0.2804449796676636,-0.006888333708047867","0.3017042875289917,0.26826211810112,-0.009450632147490978","0.298774391412735,0.3339020907878876,-0.0011726825032383204","0.2921707332134247,0.3095017671585083,-0.0040176003240048885","0.2885226607322693,0.2942182421684265,-0.006592382211238146","0.28592437505722046,0.2816542387008667,-0.008322101086378098","0.2893466353416443,0.3463968336582184,-0.0027590005192905664","0.28226131200790405,0.3294784724712372,-0.005308385938405991","0.2788279950618744,0.31784626841545105,-0.006213020067662001","0.27688276767730713,0.3065662086009979,-0.006557707209140062"
