gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
1.0,"0.2297172248363495,0.5060369968414307,3.836530879652855e-07","0.2575392425060272,0.4707046151161194,-0.01793804205954075","0.27673137187957764,0.42235657572746277,-0.026076536625623703","0.29240909218788147,0.3864153027534485,-0.033119894564151764","0.31233978271484375,0.3714381456375122,-0.039711594581604004","0.23062071204185486,0.3398962616920471,-0.008875353261828423","0.2307809740304947,0.2723315954208374,-0.01709194853901863","0.2321055680513382,0.2309703826904297,-0.02555973455309868","0.23432175815105438,0.19568856060504913,-0.03142213821411133","0.2120780646800995,0.3460882902145386,-0.00661972863599658","0.2075432389974594,0.28057342767715454,-0.010736851021647453","0.2076115608215332,0.24015605449676514,-0.016355296596884727","0.21046170592308044,0.20853517949581146,-0.020747877657413483","0.1964494287967682,0.36451470851898193,-0.006938548292964697","0.19006527960300446,0.30835190415382385,-0.010774637572467327","0.18987207114696503,0.2743682265281677,-0.014582871459424496","0.19276952743530273,0.24659380316734314,-0.017411144450306892","0.1821606457233429,0.39456161856651306,-0.009616276249289513","0.16896113753318787,0.36141547560691833,-0.012023448012769222","0.16337276995182037,0.341683030128479,-0.012006926350295544","0.16053232550621033,0.3243151903152466,-0.011864621192216873"
1.0,"0.23066580295562744,0.5044336915016174,3.9552332964376546e-07","0.2589661777019501,0.4678330421447754,-0.018227877095341682","0.2785743772983551,0.41983741521835327,-0.026922177523374557","0.29425692558288574,0.3836238384246826,-0.03452884033322334","0.31505894660949707,0.368738055229187,-0.04177682846784592","0.23272627592086792,0.3372752070426941,-0.009861497208476067","0.23280484974384308,0.2688727378845215,-0.017760206013917923","0.23291127383708954,0.2271755337715149,-0.0257404875010252","0.23350214958190918,0.192038893699646,-0.031364377588033676","0.21369263529777527,0.34378334879875183,-0.007757082115858793","0.20886610448360443,0.27739763259887695,-0.012105664238333702","0.20760314166545868,0.23613078892230988,-0.018055740743875504","0.20895303785800934,0.2038048356771469,-0.022667745128273964","0.19747161865234375,0.3622070252895355,-0.008090187795460224","0.19052726030349731,0.3052302598953247,-0.012361385859549046","0.18984852731227875,0.2711031436920166,-0.01687379740178585","0.1924649178981781,0.24331936240196228,-0.020100675523281097","0.18265366554260254,0.3918253481388092,-0.01068525668233633","0.16871093213558197,0.3569234013557434,-0.013493419624865055","0.1638670563697815,0.33702072501182556,-0.013828427530825138","0.1625974178314209,0.31968674063682556,-0.013886049389839172"
1.0,"0.23207014799118042,0.5004898905754089,3.8242581013037125e-07","0.2629995346069336,0.4620063006877899,-0.01638204976916313","0.2851203680038452,0.40973928570747375,-0.023491056635975838","0.30438852310180664,0.37554430961608887,-0.029897190630435944","0.3260496258735657,0.36253073811531067,-0.03610825166106224","0.2355913370847702,0.33221569657325745,-0.008129231631755829","0.23668991029262543,0.26445144414901733,-0.01580657809972763","0.23792743682861328,0.222833514213562,-0.023625589907169342","0.23977160453796387,0.18799515068531036,-0.029165467247366905","0.21507789194583893,0.3392079770565033,-0.006728676147758961","0.208756223320961,0.27295923233032227,-0.010953881777822971","0.20665542781352997,0.23179201781749725,-0.016877776011824608","0.20742806792259216,0.20038828253746033,-0.0215477105230093","0.19802165031433105,0.35845261812210083,-0.007728897035121918","0.18919497728347778,0.30241814255714417,-0.0122526241466403","0.18734833598136902,0.268129825592041,-0.017512990161776543","0.18866106867790222,0.23990531265735626,-0.021258825436234474","0.18333445489406586,0.3891263008117676,-0.010830480605363846","0.16802364587783813,0.35617461800575256,-0.014779348857700825","0.1590431034564972,0.3351215124130249,-0.01650649681687355","0.15290415287017822,0.3152240216732025,-0.017502548173069954"
1.0,"0.23565128445625305,0.49756118655204773,3.9015296238176234e-07","0.2690744400024414,0.45701920986175537,-0.017870236188173294","0.29448434710502625,0.40435364842414856,-0.025209838524460793","0.31607094407081604,0.3689439296722412,-0.03176579996943474","0.33936741948127747,0.35177385807037354,-0.037973128259181976","0.24059271812438965,0.3282248079776764,-0.007976804859936237","0.24118991196155548,0.26014548540115356,-0.014789882116019726","0.24208883941173553,0.22002564370632172,-0.021828602999448776","0.24340951442718506,0.1859586238861084,-0.02684820629656315","0.21762068569660187,0.33708667755126953,-0.005487432237714529","0.20949798822402954,0.2727954387664795,-0.008680284954607487","0.20607644319534302,0.23249027132987976,-0.013975740410387516","0.20457859337329865,0.2016662061214447,-0.018261944875121117","0.19954480230808258,0.3579712212085724,-0.0056226421147584915","0.18699750304222107,0.30716437101364136,-0.009237201884388924","0.1823222041130066,0.2762953042984009,-0.014278756454586983","0.17990724742412567,0.25033724308013916,-0.017927734181284904","0.1853620707988739,0.38900378346443176,-0.008063055574893951","0.16794277727603912,0.36077681183815,-0.011743427254259586","0.15691545605659485,0.3434993624687195,-0.013630648143589497","0.14770466089248657,0.3270148038864136,-0.014595134183764458"
1.0,"0.2384963482618332,0.49510952830314636,3.510182011723373e-07","0.27071624994277954,0.4494279623031616,-0.01691698469221592","0.29661959409713745,0.39739325642585754,-0.024424932897090912","0.32117655873298645,0.36313655972480774,-0.03182768076658249","0.3434734344482422,0.3438553810119629,-0.03920578956604004","0.24026791751384735,0.3240731954574585,-0.005191046744585037","0.23948359489440918,0.25793230533599854,-0.011497064493596554","0.2397884875535965,0.21901096403598785,-0.018905937671661377","0.24036192893981934,0.1864384561777115,-0.02428802102804184","0.21672923862934113,0.333467960357666,-0.0036293319426476955","0.20508277416229248,0.27135053277015686,-0.0060417540371418","0.19849875569343567,0.23387187719345093,-0.011591491289436817","0.1930498629808426,0.2046758383512497,-0.016301613301038742","0.19888825714588165,0.35405755043029785,-0.004754954483360052","0.18378911912441254,0.30521973967552185,-0.007244098000228405","0.17680969834327698,0.2752011716365814,-0.01190753560513258","0.17144395411014557,0.24890494346618652,-0.0157612357288599","0.18513628840446472,0.38514506816864014,-0.008311028592288494","0.16453534364700317,0.36127516627311707,-0.011205587536096573","0.15126968920230865,0.3440054655075073,-0.012594517320394516","0.14022457599639893,0.32743901014328003,-0.01342167891561985"
1.0,"0.24348007142543793,0.49272066354751587,2.8570912036229856e-07","0.2737813889980316,0.44259101152420044,-0.015586934052407742","0.29801368713378906,0.3885454535484314,-0.02291066199541092","0.3205257058143616,0.3533942997455597,-0.030647415667772293","0.34129196405410767,0.33469077944755554,-0.038771551102399826","0.2393483817577362,0.3248280882835388,-0.006434158887714148","0.23530207574367523,0.25965502858161926,-0.013753248378634453","0.2326960414648056,0.22105321288108826,-0.021729370579123497","0.22968758642673492,0.18811039626598358,-0.027798861265182495","0.21645092964172363,0.3352997601032257,-0.006429892033338547","0.2005128264427185,0.2743021249771118,-0.01100270263850689","0.19100405275821686,0.23772558569908142,-0.017976056784391403","0.18142849206924438,0.20875728130340576,-0.02372501976788044","0.19943654537200928,0.3564178943634033,-0.00883299671113491","0.17953866720199585,0.309435099363327,-0.013708444312214851","0.16841721534729004,0.2811616361141205,-0.019612740725278854","0.15808048844337463,0.255702942609787,-0.02415262721478939","0.18714915215969086,0.3871803879737854,-0.013434669934213161","0.1623358428478241,0.36353039741516113,-0.01835252158343792","0.1470857858657837,0.3484829068183899,-0.02076912671327591","0.1336507797241211,0.3338930904865265,-0.022337675094604492"
1.0,"0.2459193766117096,0.49123096466064453,2.3849108288231946e-07","0.2718160152435303,0.4401330053806305,-0.013779672794044018","0.29240551590919495,0.38502469658851624,-0.021411746740341187","0.3126521408557892,0.3481689691543579,-0.029758170247077942","0.3316233158111572,0.328069806098938,-0.038714535534381866","0.23546506464481354,0.3255855143070221,-0.00835384987294674","0.22895585000514984,0.2598440647125244,-0.01757284812629223","0.2239157259464264,0.22203053534030914,-0.026614712551236153","0.21826182305812836,0.18883414566516876,-0.033680904656648636","0.2148386836051941,0.33731693029403687,-0.009990628808736801","0.19519680738449097,0.2763974070549011,-0.0176162701100111","0.18244048953056335,0.24118158221244812,-0.02640548162162304","0.16996827721595764,0.21335679292678833,-0.03347562626004219","0.19997933506965637,0.35992667078971863,-0.013644077815115452","0.17598474025726318,0.31356915831565857,-0.021189142018556595","0.16206368803977966,0.28585442900657654,-0.02840539626777172","0.14920839667320251,0.26067373156547546,-0.03376685082912445","0.19005346298217773,0.3911423981189728,-0.019107665866613388","0.16324828565120697,0.36800268292427063,-0.025947200134396553","0.14676499366760254,0.35362330079078674,-0.02940479665994644","0.132112056016922,0.3391367793083191,-0.031805481761693954"
1.0,"0.2456638514995575,0.4913962483406067,2.2601892624152242e-07","0.2686672508716583,0.4418180584907532,-0.012509693391621113","0.28554242849349976,0.3878978490829468,-0.019450969994068146","0.30255264043807983,0.3510203957557678,-0.027008676901459694","0.3196154236793518,0.32944974303245544,-0.03511298820376396","0.23123402893543243,0.32384735345840454,-0.007834787480533123","0.22391043603420258,0.26066869497299194,-0.016413768753409386","0.21797960996627808,0.22400495409965515,-0.024674879387021065","0.21120485663414001,0.19189508259296417,-0.03128731995820999","0.21213550865650177,0.3355447053909302,-0.010257472284138203","0.1909121572971344,0.2753933072090149,-0.01751752384006977","0.1768864393234253,0.24050618708133698,-0.025775032117962837","0.16329169273376465,0.214023619890213,-0.03239331766963005","0.1994260847568512,0.358088880777359,-0.014591634273529053","0.1746041476726532,0.31290197372436523,-0.022187605500221252","0.15887045860290527,0.2852100133895874,-0.029911842197179794","0.144066721200943,0.2603619694709778,-0.03556382656097412","0.19188882410526276,0.3894951045513153,-0.02054392360150814","0.16480876505374908,0.36778873205184937,-0.02828657627105713","0.14743363857269287,0.3535536527633667,-0.03284826874732971","0.1314840018749237,0.33867499232292175,-0.035908445715904236"
1.0,"0.24584269523620605,0.48479169607162476,2.2895098084063648e-07","0.26857250928878784,0.4410321116447449,-0.010668210685253143","0.2825937867164612,0.38989272713661194,-0.016750022768974304","0.29613134264945984,0.3533201515674591,-0.02361677587032318","0.31161007285118103,0.3317263424396515,-0.03094731643795967","0.2309674173593521,0.3216780126094818,-0.00672066118568182","0.22309346497058868,0.2588227093219757,-0.014998122118413448","0.2171517014503479,0.22126136720180511,-0.02284015528857708","0.21053217351436615,0.1889849603176117,-0.029086805880069733","0.21353906393051147,0.33211463689804077,-0.009794417768716812","0.19281475245952606,0.27242085337638855,-0.01680693030357361","0.17835108935832977,0.2357018142938614,-0.024709485471248627","0.16447190940380096,0.20855721831321716,-0.030874524265527725","0.20197902619838715,0.35335808992385864,-0.014569413848221302","0.17658676207065582,0.3076026141643524,-0.02246478758752346","0.1598479449748993,0.2796803116798401,-0.03033922240138054","0.14440180361270905,0.2565048336982727,-0.0357455238699913","0.19548442959785461,0.38392841815948486,-0.020679952576756477","0.16777193546295166,0.362701416015625,-0.029277198016643524","0.14991293847560883,0.348694384098053,-0.03434351831674576","0.13372460007667542,0.3346276879310608,-0.03738796338438988"
1.0,"0.244508758187294,0.48206400871276855,2.051315135531695e-07","0.2661498188972473,0.44055044651031494,-0.009803411550819874","0.2793225646018982,0.3908962309360504,-0.01672467589378357","0.29219743609428406,0.35555386543273926,-0.024668484926223755","0.3068925142288208,0.33622094988822937,-0.03322824835777283","0.2325555831193924,0.3201127350330353,-0.008807916194200516","0.22438745200634003,0.2572484314441681,-0.018327105790376663","0.2186104953289032,0.21969656646251678,-0.026858936995267868","0.21220260858535767,0.18723449110984802,-0.03357343375682831","0.21677981317043304,0.3296217918395996,-0.012674365192651749","0.19590246677398682,0.27049845457077026,-0.021054035052657127","0.18122223019599915,0.23343516886234283,-0.02963525801897049","0.16688187420368195,0.20612606406211853,-0.036269497126340866","0.20615023374557495,0.35050272941589355,-0.017955761402845383","0.1804080605506897,0.3052246570587158,-0.026597896590828896","0.16305264830589294,0.27630099654197693,-0.03469395264983177","0.1470675766468048,0.25329697132110596,-0.04033682495355606","0.20024186372756958,0.38062742352485657,-0.024419819936156273","0.17328868806362152,0.35855722427368164,-0.033356860280036926","0.15560194849967957,0.3435036838054657,-0.038549184799194336","0.13964414596557617,0.3299007713794708,-0.04176650941371918"
1.0,"0.24592921137809753,0.48277756571769714,1.8587137162739964e-07","0.26390403509140015,0.4445854127407074,-0.008414755575358868","0.2749406695365906,0.39605361223220825,-0.015226065181195736","0.28726059198379517,0.36242979764938354,-0.023353982716798782","0.30219000577926636,0.34442204236984253,-0.0322088785469532","0.23425045609474182,0.3225021958351135,-0.008458958938717842","0.22595642507076263,0.25899961590766907,-0.01855483651161194","0.22023560106754303,0.22092676162719727,-0.027364246547222137","0.21437519788742065,0.18842332065105438,-0.03423932194709778","0.2207329273223877,0.33022791147232056,-0.013459946028888226","0.19920027256011963,0.2688627541065216,-0.022501762956380844","0.18499121069908142,0.23080752789974213,-0.03145621344447136","0.17134112119674683,0.20199307799339294,-0.03820934519171715","0.2118782252073288,0.35017475485801697,-0.019706562161445618","0.18581540882587433,0.30262497067451477,-0.02887886017560959","0.168288916349411,0.27246415615081787,-0.03675498068332672","0.15233221650123596,0.2481004297733307,-0.042230118066072464","0.2071750909090042,0.380301833152771,-0.02698570489883423","0.18160966038703918,0.35560116171836853,-0.03607906028628349","0.16530755162239075,0.3398377001285553,-0.040669552981853485","0.15045364201068878,0.3260048031806946,-0.043440695852041245"
1.0,"0.243818461894989,0.4859803318977356,1.5992721102975338e-07","0.2614118754863739,0.44999897480010986,-0.005757290869951248","0.27178165316581726,0.39992254972457886,-0.01078043319284916","0.28320345282554626,0.36594805121421814,-0.017523299902677536","0.29792848229408264,0.3487849533557892,-0.02511131763458252","0.2359141856431961,0.3265223205089569,-0.00594101520255208","0.22816956043243408,0.262556791305542,-0.015102212317287922","0.22269994020462036,0.22413742542266846,-0.022980742156505585","0.21758729219436646,0.19144800305366516,-0.02923177368938923","0.22378914058208466,0.33180269598960876,-0.01184121798723936","0.20398582518100739,0.2681519687175751,-0.020170068368315697","0.19050416350364685,0.2284652292728424,-0.02851724438369274","0.1777830570936203,0.19769054651260376,-0.034987978637218475","0.21544690430164337,0.34920594096183777,-0.018830284476280212","0.19124294817447662,0.2976091504096985,-0.02750510163605213","0.17513230443000793,0.26608362793922424,-0.03493720293045044","0.16051959991455078,0.2408691644668579,-0.040262702852487564","0.21032825112342834,0.37681829929351807,-0.026628820225596428","0.18798570334911346,0.3470502197742462,-0.03508995845913887","0.17399094998836517,0.3281742334365845,-0.03941226378083229","0.16103200614452362,0.31221044063568115,-0.04226965084671974"
